# E (eV)   ldos(E)   pdos(E)    pdos(E)    pdos(E)   
   2.586  0.346E+00  0.150E-01  0.165E+00  0.165E+00
   2.636  0.430E+00  0.131E-01  0.208E+00  0.208E+00
   2.686  0.531E+00  0.126E-01  0.259E+00  0.259E+00
   2.736  0.616E+00  0.130E-01  0.302E+00  0.302E+00
   2.786  0.654E+00  0.134E-01  0.320E+00  0.320E+00
   2.836  0.630E+00  0.134E-01  0.308E+00  0.308E+00
   2.886  0.555E+00  0.130E-01  0.271E+00  0.271E+00
   2.936  0.454E+00  0.125E-01  0.221E+00  0.221E+00
   2.986  0.360E+00  0.120E-01  0.174E+00  0.174E+00
   3.036  0.293E+00  0.114E-01  0.141E+00  0.141E+00
   3.086  0.258E+00  0.106E-01  0.124E+00  0.124E+00
   3.136  0.248E+00  0.979E-02  0.119E+00  0.119E+00
   3.186  0.254E+00  0.902E-02  0.122E+00  0.122E+00
   3.236  0.262E+00  0.840E-02  0.127E+00  0.127E+00
   3.286  0.265E+00  0.793E-02  0.129E+00  0.129E+00
   3.336  0.262E+00  0.769E-02  0.127E+00  0.127E+00
   3.386  0.267E+00  0.780E-02  0.129E+00  0.129E+00
   3.436  0.293E+00  0.822E-02  0.142E+00  0.142E+00
   3.486  0.345E+00  0.866E-02  0.168E+00  0.168E+00
   3.536  0.407E+00  0.878E-02  0.199E+00  0.199E+00
   3.586  0.454E+00  0.844E-02  0.223E+00  0.223E+00
   3.636  0.465E+00  0.782E-02  0.228E+00  0.228E+00
   3.686  0.437E+00  0.721E-02  0.215E+00  0.215E+00
   3.736  0.386E+00  0.673E-02  0.190E+00  0.190E+00
   3.786  0.334E+00  0.632E-02  0.164E+00  0.164E+00
   3.836  0.294E+00  0.588E-02  0.144E+00  0.144E+00
   3.886  0.272E+00  0.545E-02  0.133E+00  0.133E+00
   3.936  0.265E+00  0.519E-02  0.130E+00  0.130E+00
   3.986  0.267E+00  0.518E-02  0.131E+00  0.131E+00
   4.036  0.272E+00  0.531E-02  0.133E+00  0.133E+00
   4.086  0.273E+00  0.534E-02  0.134E+00  0.134E+00
   4.136  0.266E+00  0.507E-02  0.131E+00  0.131E+00
   4.186  0.254E+00  0.462E-02  0.125E+00  0.125E+00
   4.236  0.241E+00  0.430E-02  0.118E+00  0.118E+00
   4.286  0.235E+00  0.435E-02  0.115E+00  0.115E+00
   4.336  0.238E+00  0.470E-02  0.117E+00  0.117E+00
   4.386  0.245E+00  0.504E-02  0.120E+00  0.120E+00
   4.436  0.249E+00  0.507E-02  0.122E+00  0.122E+00
   4.486  0.241E+00  0.475E-02  0.118E+00  0.118E+00
   4.536  0.219E+00  0.429E-02  0.107E+00  0.107E+00
   4.586  0.189E+00  0.393E-02  0.924E-01  0.924E-01
   4.636  0.160E+00  0.380E-02  0.781E-01  0.781E-01
   4.686  0.140E+00  0.386E-02  0.681E-01  0.681E-01
   4.736  0.130E+00  0.403E-02  0.628E-01  0.628E-01
   4.786  0.124E+00  0.421E-02  0.601E-01  0.601E-01
   4.836  0.120E+00  0.433E-02  0.578E-01  0.578E-01
   4.886  0.114E+00  0.431E-02  0.546E-01  0.546E-01
   4.936  0.107E+00  0.415E-02  0.512E-01  0.512E-01
   4.986  0.101E+00  0.391E-02  0.487E-01  0.487E-01
   5.036  0.994E-01  0.373E-02  0.478E-01  0.478E-01
   5.086  0.995E-01  0.373E-02  0.479E-01  0.479E-01
   5.136  0.987E-01  0.391E-02  0.474E-01  0.474E-01
   5.186  0.953E-01  0.415E-02  0.456E-01  0.456E-01
   5.236  0.902E-01  0.427E-02  0.430E-01  0.430E-01
   5.286  0.873E-01  0.415E-02  0.416E-01  0.416E-01
   5.336  0.903E-01  0.383E-02  0.432E-01  0.432E-01
   5.386  0.996E-01  0.352E-02  0.481E-01  0.481E-01
   5.436  0.111E+00  0.337E-02  0.537E-01  0.537E-01
   5.486  0.118E+00  0.338E-02  0.571E-01  0.571E-01
   5.536  0.117E+00  0.346E-02  0.566E-01  0.566E-01
   5.586  0.109E+00  0.356E-02  0.527E-01  0.527E-01
   5.636  0.992E-01  0.370E-02  0.478E-01  0.478E-01
   5.686  0.921E-01  0.392E-02  0.441E-01  0.441E-01
   5.736  0.897E-01  0.424E-02  0.427E-01  0.427E-01
   5.786  0.913E-01  0.457E-02  0.433E-01  0.433E-01
   5.836  0.946E-01  0.471E-02  0.450E-01  0.450E-01
   5.886  0.979E-01  0.451E-02  0.467E-01  0.467E-01
   5.936  0.101E+00  0.400E-02  0.483E-01  0.483E-01
   5.986  0.104E+00  0.331E-02  0.504E-01  0.504E-01
   6.036  0.110E+00  0.264E-02  0.535E-01  0.535E-01
   6.086  0.117E+00  0.211E-02  0.573E-01  0.573E-01
   6.136  0.122E+00  0.178E-02  0.602E-01  0.602E-01
   6.186  0.124E+00  0.167E-02  0.613E-01  0.613E-01
   6.236  0.127E+00  0.176E-02  0.624E-01  0.624E-01
   6.286  0.134E+00  0.200E-02  0.662E-01  0.662E-01
   6.336  0.148E+00  0.230E-02  0.730E-01  0.730E-01
   6.386  0.161E+00  0.261E-02  0.791E-01  0.791E-01
   6.436  0.164E+00  0.289E-02  0.803E-01  0.803E-01
   6.486  0.155E+00  0.312E-02  0.760E-01  0.760E-01
   6.536  0.143E+00  0.329E-02  0.697E-01  0.697E-01
   6.586  0.134E+00  0.336E-02  0.652E-01  0.652E-01
   6.636  0.131E+00  0.332E-02  0.636E-01  0.636E-01
   6.686  0.132E+00  0.316E-02  0.643E-01  0.643E-01
   6.736  0.135E+00  0.291E-02  0.660E-01  0.660E-01
   6.786  0.138E+00  0.260E-02  0.677E-01  0.677E-01
   6.836  0.139E+00  0.225E-02  0.684E-01  0.684E-01
   6.886  0.142E+00  0.192E-02  0.699E-01  0.699E-01
   6.936  0.153E+00  0.171E-02  0.758E-01  0.758E-01
   6.986  0.178E+00  0.173E-02  0.880E-01  0.880E-01
   7.036  0.209E+00  0.194E-02  0.104E+00  0.104E+00
   7.086  0.234E+00  0.219E-02  0.116E+00  0.116E+00
   7.136  0.246E+00  0.234E-02  0.122E+00  0.122E+00
   7.186  0.247E+00  0.231E-02  0.122E+00  0.122E+00
   7.236  0.250E+00  0.217E-02  0.124E+00  0.124E+00
   7.286  0.262E+00  0.197E-02  0.130E+00  0.130E+00
   7.336  0.288E+00  0.176E-02  0.143E+00  0.143E+00
   7.386  0.328E+00  0.160E-02  0.163E+00  0.163E+00
   7.436  0.375E+00  0.153E-02  0.187E+00  0.187E+00
   7.486  0.408E+00  0.158E-02  0.203E+00  0.203E+00
   7.536  0.400E+00  0.169E-02  0.199E+00  0.199E+00
   7.586  0.347E+00  0.177E-02  0.173E+00  0.173E+00
   7.636  0.270E+00  0.177E-02  0.134E+00  0.134E+00
   7.686  0.205E+00  0.174E-02  0.101E+00  0.101E+00
   7.736  0.174E+00  0.177E-02  0.859E-01  0.859E-01
   7.786  0.177E+00  0.188E-02  0.876E-01  0.876E-01
   7.836  0.198E+00  0.200E-02  0.981E-01  0.981E-01
   7.886  0.221E+00  0.207E-02  0.110E+00  0.110E+00
   7.936  0.244E+00  0.214E-02  0.121E+00  0.121E+00
   7.986  0.273E+00  0.236E-02  0.136E+00  0.136E+00
   8.036  0.312E+00  0.281E-02  0.155E+00  0.155E+00
   8.086  0.347E+00  0.340E-02  0.172E+00  0.172E+00
   8.136  0.359E+00  0.384E-02  0.178E+00  0.178E+00
   8.186  0.345E+00  0.395E-02  0.170E+00  0.170E+00
   8.236  0.316E+00  0.371E-02  0.156E+00  0.156E+00
   8.286  0.285E+00  0.328E-02  0.141E+00  0.141E+00
   8.336  0.256E+00  0.276E-02  0.126E+00  0.126E+00
   8.386  0.222E+00  0.226E-02  0.110E+00  0.110E+00
   8.436  0.183E+00  0.190E-02  0.906E-01  0.906E-01
   8.486  0.147E+00  0.183E-02  0.725E-01  0.725E-01
   8.536  0.122E+00  0.210E-02  0.601E-01  0.601E-01
   8.586  0.112E+00  0.261E-02  0.547E-01  0.547E-01
   8.636  0.113E+00  0.314E-02  0.547E-01  0.547E-01
   8.686  0.117E+00  0.349E-02  0.569E-01  0.569E-01
   8.736  0.122E+00  0.360E-02  0.590E-01  0.590E-01
   8.786  0.123E+00  0.362E-02  0.596E-01  0.596E-01
   8.836  0.121E+00  0.368E-02  0.587E-01  0.587E-01
   8.886  0.116E+00  0.372E-02  0.559E-01  0.559E-01
   8.936  0.105E+00  0.356E-02  0.508E-01  0.508E-01
   8.986  0.904E-01  0.308E-02  0.437E-01  0.437E-01
   9.036  0.759E-01  0.243E-02  0.368E-01  0.367E-01
   9.086  0.679E-01  0.196E-02  0.330E-01  0.330E-01
   9.136  0.709E-01  0.194E-02  0.345E-01  0.345E-01
   9.186  0.859E-01  0.236E-02  0.418E-01  0.418E-01
   9.236  0.110E+00  0.296E-02  0.535E-01  0.535E-01
   9.286  0.135E+00  0.338E-02  0.659E-01  0.659E-01
   9.336  0.152E+00  0.336E-02  0.742E-01  0.742E-01
   9.386  0.154E+00  0.288E-02  0.758E-01  0.758E-01
   9.436  0.148E+00  0.217E-02  0.732E-01  0.731E-01
   9.486  0.144E+00  0.148E-02  0.711E-01  0.710E-01
   9.536  0.144E+00  0.101E-02  0.718E-01  0.716E-01
   9.586  0.146E+00  0.758E-03  0.727E-01  0.724E-01
   9.636  0.139E+00  0.670E-03  0.693E-01  0.691E-01
   9.686  0.121E+00  0.671E-03  0.600E-01  0.600E-01
   9.736  0.951E-01  0.736E-03  0.471E-01  0.473E-01
   9.786  0.703E-01  0.858E-03  0.344E-01  0.350E-01
   9.836  0.515E-01  0.986E-03  0.247E-01  0.258E-01
   9.886  0.388E-01  0.103E-02  0.181E-01  0.197E-01
   9.936  0.297E-01  0.933E-03  0.135E-01  0.153E-01
   9.986  0.221E-01  0.716E-03  0.984E-02  0.116E-01
  10.036  0.157E-01  0.470E-03  0.692E-02  0.827E-02
  10.086  0.106E-01  0.276E-03  0.471E-02  0.558E-02
  10.136  0.689E-02  0.158E-03  0.313E-02  0.360E-02
  10.186  0.429E-02  0.101E-03  0.198E-02  0.221E-02
  10.236  0.246E-02  0.746E-04  0.115E-02  0.124E-02
  10.286  0.126E-02  0.587E-04  0.583E-03  0.620E-03
  10.336  0.569E-03  0.432E-04  0.257E-03  0.269E-03
  10.386  0.228E-03  0.275E-04  0.984E-04  0.102E-03
  10.436  0.818E-04  0.145E-04  0.333E-04  0.339E-04
  10.486  0.265E-04  0.626E-05  0.101E-04  0.101E-04
  10.536  0.759E-05  0.218E-05  0.273E-05  0.268E-05
  10.586  0.188E-05  0.608E-06  0.646E-06  0.624E-06
  10.636  0.391E-06  0.136E-06  0.130E-06  0.124E-06
  10.686  0.672E-07  0.245E-07  0.219E-07  0.207E-07
  10.736  0.940E-08  0.353E-08  0.303E-08  0.285E-08
